tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
2792.00,531908584#1_1,0.20,13.31,2741.00,0.00,28686795#2_0,2.30,0.00,tripinfo_2741 emissions_2741 fcd_2741,51.00,2741,0,190.31,1.09,0.00,38.08,t_1,,1,31.00,183064.240537,10974.034585,44.661387,39.473151,13.911190,0,58397.322313
2795.00,1167763482_0,0.20,5.28,2480.00,0.00,24701137#2_0,0.20,0.00,tripinfo_2480 emissions_2480 fcd_2480,315.00,2480,0,2690.67,1.00,0.00,135.87,t_0,,2,66.00,4211050.376922,7395.090968,1576.922494,33829.295896,782.724686,0,1332495.987336
2796.00,431946930#1_0,3.66,5.30,2379.00,780.00,538959951_0,0.20,0.00,tripinfo_1599 emissions_1599 fcd_1599,417.00,1599,0,1040.01,1.00,0.00,323.31,t_0,,1,301.00,2898758.596432,8226.848495,1918.714072,28546.861784,834.084959,0,916803.716207
2803.00,150166749#9_0,7.16,11.44,2465.00,0.00,-425209118#0_0,12.10,0.00,tripinfo_2465 emissions_2465 fcd_2465,338.00,2465,0,1035.19,1.00,0.00,267.20,t_0,,4,210.00,3084914.314134,7559.744804,1701.240197,28403.965154,773.614305,0,975831.865720
2806.00,30480344#6_0,0.20,13.40,1943.00,0.00,24672263#0_0,12.10,0.00,tripinfo_1943 emissions_1943 fcd_1943,863.00,1943,0,1703.55,1.00,0.00,765.80,t_0,,12,628.00,6895976.517224,18834.195256,4305.656324,66753.544316,1910.796385,0,2181077.539559
2811.00,431718581#1_0,176.08,13.19,1818.00,0.00,-24611998#1_0,0.20,0.00,tripinfo_1818 emissions_1818 fcd_1818,993.00,1818,0,1846.93,1.11,0.00,888.98,t_1,,10,806.00,1848257.328885,178064.847349,667.223778,429.631028,185.988085,0,589602.626854
2812.00,425209128#1_0,193.57,12.96,2544.00,0.00,531955420_0,2.30,0.00,tripinfo_2544 emissions_2544 fcd_2544,268.00,2544,0,1833.98,1.09,0.00,143.10,t_1,,1,117.00,776616.706673,40779.604728,167.913519,171.551166,52.385856,0,247737.300209
2812.00,428066863#0_0,0.20,21.02,2680.00,0.00,28686795#4_0,2.86,0.00,tripinfo_2680 emissions_2680 fcd_2680,132.00,2680,0,976.92,0.99,0.00,71.64,t_2,,2,45.00,443254.966214,12816.871973,68.675111,187.806226,9.083534,0,141380.431787
2822.00,24650052#3_0,0.20,13.26,2249.00,0.00,415999043#1_0,5.10,0.00,tripinfo_2249 emissions_2249 fcd_2249,573.00,2249,0,1329.32,1.02,0.00,504.75,t_2,,9,390.00,1711009.844214,80742.476489,407.812982,761.560975,39.667989,0,545757.277931
2823.00,150166749#2_0,0.20,13.46,1697.00,0.00,1216701219#0_0,0.32,0.00,tripinfo_1697 emissions_1697 fcd_1697,1126.00,1697,0,2217.53,1.00,0.00,1000.24,t_0,,8,888.00,8691803.080226,24263.600760,5586.683282,84991.904524,2459.107144,0,2749007.665144
2825.00,415999044#2_0,0.54,13.77,2725.00,0.00,532184443_0,0.20,0.00,tripinfo_2725 emissions_2725 fcd_2725,100.00,2725,0,626.52,1.00,0.00,24.54,t_0,,0,0.00,1244873.491680,2144.671239,443.211705,9945.905489,226.717224,0,393909.873836
2828.00,895037920#1_0,95.21,13.88,764.00,0.00,28686795#3_0,5.10,0.00,tripinfo_764 emissions_764 fcd_764,2064.00,764,0,2135.65,1.03,0.00,1932.99,t_2,,19,1803.00,5616066.255026,317497.371295,1577.129481,2539.244102,135.823404,0,1791371.781913
2828.00,24650041#23_0,0.20,13.57,1939.00,0.00,427635472#9_0,12.10,0.00,tripinfo_1939 emissions_1939 fcd_1939,889.00,1939,0,1625.72,1.00,0.00,746.43,t_0,,11,633.00,6398884.818688,17748.392851,4066.737236,62398.525466,1798.602825,0,2023816.823058
2832.00,420901198#1_0,13.92,7.29,1736.00,0.00,422271119#0_0,0.20,0.00,tripinfo_1736 emissions_1736 fcd_1736,1096.00,1736,0,2684.92,1.00,0.00,931.49,t_0,,6,806.00,8980424.922301,23775.158601,5419.392158,85654.940252,2418.343155,0,2840468.719820
2832.00,24672343#1_0,70.11,13.46,2329.00,0.00,24419167#1_0,0.20,0.00,tripinfo_2329 emissions_2329 fcd_2329,503.00,2329,0,2743.37,1.00,0.00,353.24,t_0,,8,212.00,6211083.703697,12259.613862,2611.472678,52255.654931,1277.055040,0,1965113.362970
2835.00,425209118#1_0,49.89,13.50,2314.00,0.00,24611811#5_0,0.20,0.00,tripinfo_2314 emissions_2314 fcd_2314,521.00,2314,0,1741.96,0.99,0.00,410.26,t_1,,8,342.00,1138941.373260,88323.662656,340.934519,257.699970,98.794582,0,363323.468493
2839.00,-24612009#1_0,88.57,16.78,1161.00,0.00,416005329#3_0,2.30,0.00,tripinfo_1161 emissions_1161 fcd_1161,1678.00,1161,0,1196.89,1.21,0.00,1614.76,t_1,,13,1507.00,2553976.535668,303001.588681,1108.366691,613.040324,298.661030,0,814741.992547
2839.00,24650054#1_0,17.02,11.13,2730.00,0.00,427643916#1_0,2.30,0.00,tripinfo_2730 emissions_2730 fcd_2730,109.00,2730,0,756.33,1.00,0.00,58.10,t_1,,1,42.00,402771.061774,19561.426236,82.172627,87.153087,26.370843,0,128482.081632
2839.00,424190886#0_1,30.11,10.91,2765.00,0.00,1168365645_0,0.20,0.00,tripinfo_2765 emissions_2765 fcd_2765,74.00,2765,0,600.46,1.00,0.00,37.70,t_0,,0,0.00,1331877.953137,2141.140988,421.413281,10398.633936,227.345248,0,421452.703228
2840.00,24611820#1_0,104.54,13.45,981.00,0.00,-199287420#2_0,0.20,0.00,tripinfo_981 emissions_981 fcd_981,1859.00,981,0,1507.07,1.00,0.00,1771.37,t_0,,16,1582.00,11964362.007645,38620.165552,9065.566339,125762.818873,3875.801125,0,3783287.760538
2845.00,-431938259#5_0,36.33,9.27,1795.00,0.00,291081710#1_0,12.10,0.00,tripinfo_1795 emissions_1795 fcd_1795,1050.00,1795,0,2824.59,1.00,0.00,875.35,t_0,,5,744.00,8699062.115113,22644.230784,5153.550575,82315.825763,2306.648183,0,2751534.891433
2846.00,431771841#0_0,15.01,11.05,2056.00,0.00,24361011#0_0,0.68,0.00,tripinfo_2056 emissions_2056 fcd_2056,790.00,2056,0,1943.43,0.97,0.00,678.92,t_1,,14,554.00,1636703.787753,138711.705961,529.118391,372.595856,151.085154,0,522112.645406
2848.00,301810316#2_0,17.50,7.55,2733.00,0.00,279961139#1_0,0.20,0.00,tripinfo_2733 emissions_2733 fcd_2733,115.00,2733,0,770.06,1.00,0.00,67.42,t_0,,1,25.00,1755295.463756,3063.978636,621.785646,14107.996107,322.551838,0,555403.991562
2849.00,24360577#0_0,0.20,5.24,2264.00,0.00,422264046#3_0,12.10,0.00,tripinfo_2264 emissions_2264 fcd_2264,585.00,2264,0,1266.64,1.00,0.00,425.13,t_0,,3,362.00,4012773.633883,10758.455867,2454.609456,38503.333443,1093.119731,0,1269201.201026
2851.00,-431827294#1_0,88.08,13.93,2568.00,0.00,284377778#0_0,2.30,0.00,tripinfo_2568 emissions_2568 fcd_2568,283.00,2568,0,2799.99,1.05,0.00,96.46,t_1,,1,57.00,1088797.589889,43603.632047,192.033380,233.204078,64.359859,0,347319.073040
2851.00,1032738063_0,0.20,5.99,2685.00,0.00,532184440#0_0,0.20,0.00,tripinfo_2685 emissions_2685 fcd_2685,166.00,2685,0,989.42,1.01,0.00,61.26,t_2,,2,28.00,478405.011596,13983.043169,74.754684,202.294503,9.320947,0,152592.341862
2855.00,273360351#7_0,120.76,13.66,1124.00,0.00,-24681474#0_0,12.10,0.00,tripinfo_1124 emissions_1124 fcd_1124,1731.00,1124,0,1994.76,1.00,0.00,1603.90,t_0,,13,1435.00,11773591.938035,36249.615157,8448.623101,120822.393643,3648.392542,0,3723208.358627
2857.00,385513375_1,0.20,14.95,244.00,0.00,31922098_0,12.10,0.00,tripinfo_244 emissions_244 fcd_244,2613.00,244,0,2745.16,1.00,0.00,2386.83,t_0,,20,2211.00,16303255.470230,52953.946450,12506.843843,171838.712758,5316.532764,0,5155308.102540
2858.00,24650041#3_0,0.20,13.30,2486.00,0.00,24611811#3_0,0.66,0.00,tripinfo_2486 emissions_2486 fcd_2486,372.00,2486,0,1200.08,0.98,0.00,297.92,t_2,,5,230.00,1090402.867249,47962.986598,243.868558,481.417718,24.633851,0,347802.025092
2871.00,1062495798#0_0,0.20,8.91,1274.00,0.00,420385362#2_0,2.30,0.00,tripinfo_1274 emissions_1274 fcd_1274,1597.00,1274,0,2902.83,1.07,0.00,1424.62,t_1,,12,1318.00,2956032.245489,289363.831184,1083.340899,684.404106,301.901779,0,942989.000542
2874.00,-1171326270_0,16.10,12.98,566.00,0.00,24612004#1_0,0.20,0.00,tripinfo_566 emissions_566 fcd_566,2308.00,566,0,2457.73,0.98,0.00,1911.44,t_2,,18,1716.00,5466533.489102,308038.615756,1530.618389,2468.724202,131.656811,0,1743674.873634
2876.00,41374099#2_1,108.61,4.45,1202.00,3.00,431938252#1_0,0.20,0.00,tripinfo_1199 emissions_1199 fcd_1199,1674.00,1199,0,1435.26,1.00,0.00,1586.23,t_0,,10,1473.00,10531968.649650,34550.195826,8150.879606,111605.656050,3465.429468,0,3330286.003673
2881.00,420397514#0_0,0.12,2.92,1685.00,0.00,895026697#1_0,2.30,0.00,tripinfo_1685 emissions_1685 fcd_1685,1196.00,1685,0,871.51,0.99,0.00,1135.35,t_1,,11,1052.00,1694984.830399,207695.494113,755.899519,412.325217,201.873032,0,540716.835430
2883.00,431997339#0_0,0.10,21.74,2368.00,0.00,-160695137#1_0,12.10,0.00,tripinfo_2368 emissions_2368 fcd_2368,515.00,2368,0,2104.69,1.00,0.00,375.78,t_0,,3,316.00,4887913.808140,11398.456068,2561.309916,44013.049341,1172.369645,0,1546258.411378
2884.00,143603184_0,0.62,2.49,2830.00,0.00,24611997#8_0,0.20,0.00,tripinfo_2830 emissions_2830 fcd_2830,54.00,2830,0,576.37,1.05,0.00,11.92,t_1,,0,0.00,225613.801456,7116.693781,33.219139,48.707706,11.592876,0,71968.927368
2885.00,431775785#1_2,10.33,13.34,2257.00,592.00,24611995#9_0,0.44,0.00,tripinfo_1665 emissions_1665 fcd_1665,628.00,1665,0,2040.22,1.00,0.00,426.14,t_0,,3,345.00,5010618.479089,11643.063903,2586.572423,45078.107222,1196.178483,0,1585062.254547
2887.00,-199287420#1_0,43.19,3.69,1933.00,0.00,-24717717#3_0,12.10,0.00,tripinfo_1933 emissions_1933 fcd_1933,954.00,1933,0,1680.28,1.00,0.00,832.93,t_0,,16,695.00,7014054.450773,20036.658490,4621.029241,69362.562148,2026.869462,0,2218304.609946
2887.00,-24611995#3_0,20.70,9.73,2554.00,211.00,370241718#5_0,0.20,0.00,tripinfo_2343 emissions_2343 fcd_2343,333.00,2343,0,285.51,1.03,0.00,311.72,t_2,,1,301.00,874082.385976,51074.684331,252.984179,396.340306,21.397271,0,278809.177130
2889.00,370242036#0_0,88.94,13.62,2829.00,0.00,424190884#1_0,12.10,0.00,tripinfo_2829 emissions_2829 fcd_2829,60.00,2829,0,558.31,1.00,0.00,19.08,t_0,,0,0.00,1065807.340309,1655.638671,324.544256,8221.108735,176.661015,0,337268.968713
2891.00,24701139#1_0,0.20,12.75,1849.00,0.00,30480344#9_0,0.20,0.00,tripinfo_1849 emissions_1849 fcd_1849,1042.00,1849,0,1927.73,1.00,0.00,931.08,t_0,,10,800.00,7889505.893755,22310.814894,5141.966992,77634.332627,2258.790097,0,2495215.519117
2892.00,-31922232#0_0,6.32,12.29,542.00,0.00,24701137#0_0,0.20,0.00,tripinfo_542 emissions_542 fcd_542,2350.00,542,0,3091.76,1.01,0.00,2146.86,t_1,,25,1924.00,3846339.495219,412113.201568,1523.194140,911.680329,416.149728,0,1227008.523589
2893.00,370242038#1_0,104.27,13.83,2313.00,0.00,531935304#8_0,12.10,0.00,tripinfo_2313 emissions_2313 fcd_2313,580.00,2313,0,442.34,1.00,0.00,544.49,t_0,,3,512.00,3742526.963287,12104.750492,2841.569431,39380.597979,1214.606945,0,1183432.074554
2893.00,30480344#3_0,83.37,13.44,2373.00,0.00,1166178811_0,0.10,0.00,tripinfo_2373 emissions_2373 fcd_2373,520.00,2373,0,1550.02,1.00,0.00,437.92,t_0,,7,340.00,5113889.458548,12120.460567,2675.964522,46438.863340,1241.450081,0,1617676.138847
2895.00,24612006#2_0,0.20,13.36,2376.00,0.00,31268070#0_0,0.20,0.00,tripinfo_2376 emissions_2376 fcd_2376,519.00,2376,0,669.45,1.00,0.00,452.44,t_0,,2,419.00,3649762.213740,10775.977865,2491.799958,36686.702180,1087.257539,0,1154240.259566
2899.00,431996150#6_1,35.79,9.69,2628.00,0.00,431989318#0_0,5.10,0.00,tripinfo_2628 emissions_2628 fcd_2628,271.00,2628,0,1354.06,0.93,0.00,176.72,t_2,,4,136.00,808639.570558,30107.525524,155.987666,349.338382,17.142081,0,257926.826254
2901.00,24611995#7_0,79.59,9.84,869.00,0.00,-160695137#1_0,2.30,0.00,tripinfo_869 emissions_869 fcd_869,2032.00,869,0,2942.95,1.01,0.00,1845.63,t_1,,19,1696.00,3501081.719012,361692.903139,1343.775266,821.950365,370.162655,0,1116866.802424
2901.00,238009794#6_1,38.05,13.75,2648.00,0.00,431938259#1_0,5.10,0.00,tripinfo_2648 emissions_2648 fcd_2648,253.00,2648,0,2804.88,1.06,0.00,69.77,t_2,,2,12.00,859925.957530,13453.902303,80.512518,345.817748,15.105318,0,274277.299130
2901.00,24701137#0_0,0.20,14.80,2649.00,0.00,30480344#12_0,0.20,0.00,tripinfo_2649 emissions_2649 fcd_2649,252.00,2649,0,1708.18,1.09,0.00,164.59,t_2,,3,94.00,817197.068247,25570.114085,135.391473,347.036253,16.757282,0,260654.042022
2901.00,425209118#2_0,15.60,11.65,2654.00,0.00,-431938259#1_0,2.30,0.00,tripinfo_2654 emissions_2654 fcd_2654,247.00,2654,0,2423.71,0.86,0.00,44.89,t_1,,1,1.00,818074.430428,26032.701390,120.117440,178.895361,41.332514,0,260959.050661
2902.00,-332297382#2_0,13.34,4.52,2712.00,0.00,-1211521147_0,2.30,0.00,tripinfo_2712 emissions_2712 fcd_2712,190.00,2712,0,1828.21,0.97,0.00,35.87,t_1,,0,0.00,628397.318519,20859.221048,95.321549,136.924827,32.692019,0,200453.835039
2903.00,24701137#2_0,0.20,13.56,2182.00,0.00,24650041#26_0,1.84,0.00,tripinfo_2182 emissions_2182 fcd_2182,721.00,2182,0,1871.53,1.00,0.00,613.53,t_0,,9,484.00,5756031.763719,15328.819732,3515.889340,55029.023797,1559.705946,0,1820609.029012
2903.00,431942728#1_0,9.77,15.01,2366.00,0.00,24360702#15_0,0.20,0.00,tripinfo_2366 emissions_2366 fcd_2366,537.00,2366,0,2086.00,1.09,0.00,422.72,t_2,,6,336.00,1637705.288647,68753.898010,350.995495,716.209421,36.338589,0,522371.988666
2904.00,428066863#2_0,0.20,21.25,2672.00,0.00,894375565#0_0,0.20,0.00,tripinfo_2672 emissions_2672 fcd_2672,232.00,2672,0,1957.77,0.97,0.00,106.00,t_2,,2,71.00,761239.649835,19521.230415,105.966231,313.659599,14.524757,0,242804.410346
2912.00,24611997#7_1,65.53,13.73,1393.00,0.00,425357175#0_0,0.20,0.00,tripinfo_1393 emissions_1393 fcd_1393,1519.00,1393,0,636.91,1.00,0.00,1316.16,t_0,,6,1278.00,7623187.518736,27367.745547,6534.697472,84729.374218,2731.021312,0,2410178.832180
2914.00,-24612001#0_0,0.20,4.54,1658.00,175.00,538959951_0,0.20,0.00,tripinfo_1483 emissions_1483 fcd_1483,1256.00,1483,0,908.52,0.98,0.00,781.50,t_2,,4,759.00,2148628.068097,129003.097621,637.849576,979.769285,53.023474,0,685357.190832
2914.00,24701139#1_0,0.20,14.49,2641.00,0.00,415999045#1_0,5.10,0.00,tripinfo_2641 emissions_2641 fcd_2641,273.00,2641,0,2032.00,1.06,0.00,165.53,t_2,,4,86.00,969240.942756,27316.756538,146.935693,411.635970,19.972227,0,309148.138161
2914.00,420904982_0,74.89,13.01,2753.00,0.00,24650040#12_0,0.20,0.00,tripinfo_2753 emissions_2753 fcd_2753,161.00,2753,0,1672.21,1.00,0.00,42.31,t_2,,1,10.00,564710.458705,9674.752075,57.112666,232.679217,10.395803,0,180116.873203
2918.00,150166749#4_0,9.76,14.16,1800.00,0.00,415999041#4_0,2.30,0.00,tripinfo_1800 emissions_1800 fcd_1800,1118.00,1800,0,2551.06,1.04,0.00,953.09,t_1,,7,877.00,2199012.708520,199063.806074,753.857064,501.782888,213.387826,0,701492.491887
2918.00,424184691#6_0,0.20,14.27,2035.00,64.00,24650040#2_0,0.20,0.00,tripinfo_1971 emissions_1971 fcd_1971,883.00,1971,0,583.23,1.07,0.00,852.36,t_2,,5,797.00,2404782.095843,139371.397794,691.128796,1094.073413,58.980927,0,767060.986996
2918.00,24361001#0_0,0.20,4.07,2145.00,0.00,416005326#5_0,0.69,0.00,tripinfo_2145 emissions_2145 fcd_2145,773.00,2145,0,1082.48,1.00,0.00,459.54,t_0,,3,439.00,3234987.626401,10386.095939,2454.481993,33887.506752,1043.837631,0,1022967.686533
2918.00,-24612001#1_0,91.21,4.08,2876.00,0.00,24612001#2_0,0.20,0.00,tripinfo_2876 emissions_2876 fcd_2876,42.00,2876,0,100.04,1.00,0.00,33.96,t_0,,1,20.00,391275.579690,959.141458,212.968145,3606.708335,97.963983,0,123767.476240
2921.00,424190882#1_1,20.08,7.88,926.00,111.00,24611824#10_0,0.20,0.00,tripinfo_815 emissions_815 fcd_815,1995.00,815,0,1211.43,1.00,0.00,1909.96,t_2,,19,1739.00,5290031.114330,313003.305238,1549.408314,2408.641361,130.149813,0,1687381.686164
2924.00,432145967#1_0,116.45,14.55,2094.00,0.00,531908584#2_0,0.20,0.00,tripinfo_2094 emissions_2094 fcd_2094,830.00,2094,0,1858.79,1.06,0.00,714.91,t_1,,6,677.00,1516075.166665,145168.754511,544.293314,351.951020,151.772256,0,483634.250146
2933.00,291083102#6_0,40.09,13.38,2751.00,0.00,431727631#0_0,12.10,0.00,tripinfo_2751 emissions_2751 fcd_2751,182.00,2751,0,1787.76,1.00,0.00,69.06,t_0,,1,23.00,2835910.663812,4633.023094,963.332022,22207.899608,494.024517,0,897407.038600
2934.00,531955428#1_1,18.97,9.97,1476.00,0.00,421557988#3_0,0.20,0.00,tripinfo_1476 emissions_1476 fcd_1476,1458.00,1476,0,1287.50,1.00,0.00,1353.94,t_0,,12,1237.00,9149084.905626,29535.961055,6939.362653,96168.186918,2964.509201,0,2893064.619610
2938.00,-35972438#1_0,86.53,14.57,1268.00,0.00,-24612009#0_0,0.20,0.00,tripinfo_1268 emissions_1268 fcd_1268,1670.00,1268,0,319.49,1.06,0.00,1650.16,t_1,,6,1600.00,2209340.230493,299504.481460,1080.390809,545.073187,284.965645,0,704806.962293
2939.00,427692680#1_0,14.40,16.99,1988.00,0.00,37315584#0_0,2.30,0.00,tripinfo_1988 emissions_1988 fcd_1988,951.00,1988,0,1662.41,1.06,0.00,844.10,t_1,,7,780.00,1809580.824778,173522.105865,651.546690,417.543124,182.440903,0,577265.198104
2943.00,24681565#1_0,0.20,14.67,2308.00,0.00,-308669835#3_0,0.20,0.00,tripinfo_2308 emissions_2308 fcd_2308,635.00,2308,0,937.06,1.06,0.00,589.68,t_2,,6,518.00,1777579.154103,95250.108636,475.539001,800.917386,42.712492,0,566996.288586
2948.00,1062495798#5_0,0.79,6.59,1975.00,0.00,150166749#4_0,5.10,0.00,tripinfo_1975 emissions_1975 fcd_1975,973.00,1975,0,1242.49,1.04,0.00,878.73,t_2,,7,815.00,2696115.099435,146290.369556,729.482284,1217.275997,64.626478,0,859983.743604
2956.00,431775786#0_2,0.20,10.29,1329.00,0.00,415999041#8_0,2.30,0.00,tripinfo_1329 emissions_1329 fcd_1329,1627.00,1329,0,2105.88,0.94,0.00,1517.81,t_1,,13,1427.00,2688551.016030,293524.113486,1084.204933,634.109189,296.240437,0,857666.421977
2960.00,531952885#1_1,82.81,13.37,1016.00,0.00,416005329#2_0,5.10,0.00,tripinfo_1016 emissions_1016 fcd_1016,1944.00,1016,0,1101.94,0.98,0.00,1881.68,t_2,,14,1799.00,5226798.680694,309206.463563,1530.637413,2382.346931,128.954386,0,1667211.710020
2965.00,24360702#17_0,0.20,13.17,1319.00,0.00,-24700925#4_0,5.10,0.00,tripinfo_1319 emissions_1319 fcd_1319,1646.00,1319,0,2257.01,1.00,0.00,1501.61,t_2,,15,1363.00,4521758.700070,246520.827802,1228.315468,2036.647914,108.083308,0,1442313.183118
2967.00,36921441#3_0,84.80,13.87,1175.00,8.00,37017374#0_0,0.20,0.00,tripinfo_1167 emissions_1167 fcd_1167,1792.00,1167,0,1864.08,1.00,0.00,1655.81,t_0,,15,1509.00,11899044.376289,37393.865942,8752.245427,123365.857675,3759.418905,0,3762782.494013
2969.00,24650050#4_0,0.20,7.77,2834.00,0.00,432145967#3_0,0.55,0.00,tripinfo_2834 emissions_2834 fcd_2834,135.00,2834,0,1003.67,1.00,0.00,54.00,t_0,,1,16.00,1775669.294424,3100.262215,640.658147,14258.732477,327.100702,0,561859.490488
2971.00,-31922086#0_0,0.20,13.62,2485.00,0.00,532182103#0_0,12.10,0.00,tripinfo_2485 emissions_2485 fcd_2485,486.00,2485,0,1393.47,1.00,0.00,356.96,t_0,,3,298.00,4234588.952152,10518.762724,2366.200678,39235.360809,1074.830898,0,1339475.944659
2971.00,425209118#4_0,47.49,11.96,2864.00,0.00,-1218176805#0_0,0.20,0.00,tripinfo_2864 emissions_2864 fcd_2864,107.00,2864,0,1101.70,1.01,0.00,21.81,t_1,,0,0.00,416366.878897,13872.183581,63.962789,89.246427,22.280130,0,132817.974197
2973.00,-293091429_0,49.41,12.31,1932.00,0.00,531902814#2_0,6.95,0.00,tripinfo_1932 emissions_1932 fcd_1932,1041.00,1932,0,1320.24,1.00,0.00,965.78,t_0,,9,855.00,7077618.046940,21740.437038,5079.536297,72528.819015,2189.338897,0,2238200.784611
2973.00,-1042348063#0_0,36.05,13.15,2504.00,0.00,662507857#0_0,0.20,0.00,tripinfo_2504 emissions_2504 fcd_2504,469.00,2504,0,1772.12,1.08,0.00,364.58,t_1,,7,297.00,1186378.219457,85273.962513,333.849446,263.657018,98.806294,0,378454.651718
2974.00,1166231823_0,89.01,13.55,1960.00,0.00,31921706#9_0,12.10,0.00,tripinfo_1960 emissions_1960 fcd_1960,1014.00,1960,0,1138.79,1.00,0.00,308.06,t_0,,1,301.00,2051102.435363,6855.295066,1635.091472,21930.154877,687.720271,0,648566.711048
2976.00,422264046#2_0,0.20,8.30,2906.00,0.00,24360702#8_0,0.20,0.00,tripinfo_2906 emissions_2906 fcd_2906,70.00,2906,0,607.29,1.00,0.00,23.34,t_0,,0,0.00,1290877.816523,2027.073556,395.292204,9998.206174,215.790081,0,408485.395337
2977.00,291083101#0_0,0.20,4.09,629.00,0.00,24611995#7_0,5.10,0.00,tripinfo_629 emissions_629 fcd_629,2348.00,629,0,1865.77,0.92,0.00,2244.13,t_2,,26,1954.00,6254092.140068,362064.115456,1795.653030,2841.363350,153.287412,0,1994887.755104
2978.00,-24611999#2_0,0.20,11.85,2383.00,0.00,428556271_0,12.10,0.00,tripinfo_2383 emissions_2383 fcd_2383,595.00,2383,0,708.19,1.00,0.00,556.06,t_0,,5,497.00,4230938.612166,12704.259606,2946.029912,42883.424218,1280.447800,0,1338008.385846
2978.00,-431938259#1_0,35.24,12.13,2578.00,0.00,291083097#3_0,5.10,0.00,tripinfo_2578 emissions_2578 fcd_2578,400.00,2578,0,1916.34,0.96,0.00,275.16,t_2,,7,206.00,1209915.488603,46688.467949,240.748522,523.440043,25.986691,0,385920.064079
2978.00,-24700926_0,156.98,13.63,2842.00,0.00,421542943#2_0,0.20,0.00,tripinfo_2842 emissions_2842 fcd_2842,136.00,2842,0,1204.49,0.99,0.00,55.34,t_2,,1,34.00,463243.631377,10879.132591,60.187522,191.824208,8.821765,0,147755.189549
2982.00,421557988#1_0,0.20,13.87,743.00,0.00,24717712_0,12.10,0.00,tripinfo_743 emissions_743 fcd_743,2239.00,743,0,2439.19,1.00,0.00,1971.18,t_0,,7,1874.00,13838627.981040,44203.460227,10385.620574,144651.730397,4440.556412,0,4376040.257664
2982.00,-1205724917#0_0,0.20,8.89,1605.00,0.00,37315584#1_0,12.10,0.00,tripinfo_1605 emissions_1605 fcd_1605,1377.00,1605,0,1115.69,1.00,0.00,1272.37,t_0,,6,1196.00,8446122.741536,27872.761044,6577.705713,89782.773847,2794.478609,0,2670700.504341
2982.00,431938262#1_0,0.20,13.31,2141.00,0.00,36921441#10_0,0.20,0.00,tripinfo_2141 emissions_2141 fcd_2141,841.00,2141,0,2057.77,1.00,0.00,698.75,t_0,,16,557.00,6548927.634709,17853.051460,4117.860419,63291.441564,1813.925602,0,2071346.333833
2983.00,1218176806#0_0,0.20,6.26,729.00,0.00,425426454#2_0,0.20,0.00,tripinfo_729 emissions_729 fcd_729,2254.00,729,0,1635.13,1.04,0.00,1903.97,t_2,,24,1730.00,5286911.366302,308362.593701,1528.200924,2403.503108,129.363716,0,1686384.490287
2984.00,431766086#1_0,0.20,13.51,1589.00,0.00,24360702#3_0,0.20,0.00,tripinfo_1589 emissions_1589 fcd_1589,1395.00,1589,0,1132.20,1.00,0.00,1290.97,t_0,,5,1222.00,8581040.772585,28329.346678,6686.757790,91234.792710,2840.247927,0,2713361.312682
2985.00,-24612008#3_0,3.85,5.52,2821.00,0.00,420397519#4_0,0.20,0.00,tripinfo_2821 emissions_2821 fcd_2821,164.00,2821,0,537.68,1.01,0.00,130.33,t_2,,3,103.00,508845.633086,21728.822477,110.880636,224.327418,11.404745,0,162304.409498
2986.00,291083097#13_0,0.20,13.58,962.00,0.00,-24672275#0_0,2.62,0.00,tripinfo_962 emissions_962 fcd_962,2024.00,962,0,1561.32,1.00,0.00,1922.45,t_0,,12,1831.00,12252454.146581,41422.409942,9827.027600,131874.306362,4148.346744,0,3874155.977194
2989.00,24681470_0,48.92,11.11,1089.00,0.00,424184688#7_0,8.86,0.00,tripinfo_1089 emissions_1089 fcd_1089,1900.00,1089,0,1385.95,1.00,0.00,1504.03,t_0,,7,1450.00,9619380.588084,32366.271217,7650.510281,103304.712569,3240.802773,0,3041596.564106
2990.00,238009794#4_1,67.11,13.00,2812.00,0.00,-1168151155#0_0,0.20,0.00,tripinfo_2812 emissions_2812 fcd_2812,178.00,2812,0,1569.09,0.95,0.00,62.70,t_2,,1,25.00,563652.712480,11859.726475,66.725466,230.399407,10.152319,0,179781.173408
2991.00,-425209118#2_0,15.60,13.56,503.00,0.00,1167166955#0_0,0.20,0.00,tripinfo_503 emissions_503 fcd_503,2488.00,503,0,2528.99,1.00,0.00,2084.27,t_0,,17,1903.00,14630727.302592,46412.208415,10891.933851,152395.790616,4664.290642,0,4626560.816941
