timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
64.00,39.66,4498.75,0.29,1.73,0.07,0.00,HBEFA3/PC_G_EU4,0.00,1434.89,21,-E4_0,66.06,61.78,!21,13.69,taxi,0.00,101.60,261.78
64.00,21.58,3763.80,0.19,1.37,0.05,0.00,HBEFA3/PC_G_EU4,0.00,1200.48,23,-E4_0,65.71,99.65,!23,14.18,taxi,0.00,101.60,299.65
64.00,144.86,5635.53,0.79,2.48,0.12,16.61,HBEFA3/PC_G_EU4,0.00,1797.49,24,:J2_15_0,69.15,9.38,!24,5.30,taxi,0.00,101.49,106.45
64.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,27,E1_0,49.56,92.77,!27,0.98,taxi,0.00,92.77,98.40
64.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,31,E1_0,55.94,67.27,!31,0.00,taxi,10.00,67.27,98.40
64.00,20.68,11483.34,5.60,91.68,2.26,270.00,HBEFA3/Bus,0.00,3634.49,33,-E1_0,75.20,48.86,!33,13.60,bus,0.00,43.94,101.60
64.00,16.87,2620.03,4.50,41.30,1.66,267.38,HBEFA3/Bus,0.00,827.51,35,:J2_5_0,47.34,3.87,!35,0.45,bus,0.00,103.38,101.05
64.00,21.66,6916.89,5.06,71.59,2.18,90.00,HBEFA3/Bus,0.00,2187.30,37,E1_0,71.94,82.57,!37,0.81,bus,0.00,82.57,98.40
64.00,20.17,5286.89,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.36,40,E1_0,67.10,45.26,!40,0.00,bus,5.00,45.26,98.40
64.00,20.17,5286.11,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.11,41,E1_0,67.11,59.76,!41,0.00,bus,8.00,59.76,98.40
64.00,25.73,15889.01,6.17,123.00,2.80,270.00,HBEFA3/Bus,0.00,5028.67,44,-E1_0,75.93,80.52,!44,13.69,bus,0.00,12.28,101.60
64.00,29.27,15812.33,6.20,129.71,3.07,180.00,HBEFA3/Bus,0.00,5003.16,57,E5_0,73.60,38.15,!57,6.25,bus,0.00,98.40,161.85
64.00,20.17,5286.11,4.85,60.75,2.01,180.00,HBEFA3/Bus,0.00,1671.11,64,E5_0,67.11,12.10,!64,0.00,bus,0.00,98.40,187.90
65.00,0.00,2440.38,0.04,0.76,0.01,0.00,HBEFA3/PC_G_EU4,0.00,778.38,21,-E4_0,64.53,75.51,!21,13.73,taxi,0.00,101.60,275.51
65.00,139.46,6772.78,0.80,2.96,0.14,0.00,HBEFA3/PC_G_EU4,0.00,2160.20,24,-E5_0,69.46,6.89,!24,7.65,taxi,0.00,101.60,114.09
65.00,140.83,3801.92,0.73,1.68,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1212.67,27,:J2_10_0,65.67,2.90,!27,2.93,taxi,0.00,95.70,98.40
65.00,154.60,2645.16,0.77,1.20,0.06,90.00,HBEFA3/PC_G_EU4,0.00,843.74,31,E1_0,58.85,67.87,!31,0.61,taxi,0.00,67.87,98.40
65.00,28.02,17914.31,6.44,137.35,3.05,270.00,HBEFA3/Bus,0.00,5669.59,33,-E1_0,76.31,62.65,!33,13.79,bus,0.00,30.15,101.60
65.00,20.12,5280.08,4.85,60.61,2.00,267.20,HBEFA3/Bus,0.00,1669.22,35,:J2_5_0,65.16,3.96,!35,0.10,bus,1.00,103.29,101.02
65.00,25.10,10371.63,5.51,95.12,2.56,90.00,HBEFA3/Bus,0.00,3280.74,37,E1_0,74.27,84.51,!37,1.94,bus,0.00,84.51,98.40
65.00,20.17,5286.32,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.18,40,E1_0,67.11,45.26,!40,0.00,bus,6.00,45.26,98.40
65.00,20.17,5286.11,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.11,41,E1_0,67.11,59.76,!41,0.00,bus,9.00,59.76,98.40
65.00,24.34,14716.45,6.02,114.58,2.65,270.00,HBEFA3/Bus,0.00,4657.63,44,-E0_0,75.78,1.37,!44,13.75,bus,0.00,-1.37,101.60
65.00,33.46,19782.20,6.71,157.22,3.53,180.00,HBEFA3/Bus,0.00,6259.55,57,E5_0,75.13,45.22,!57,7.07,bus,0.00,98.40,154.78
65.00,21.50,6758.20,5.04,70.51,2.16,180.00,HBEFA3/Bus,0.00,2137.08,64,E5_0,71.66,12.86,!64,0.76,bus,0.00,98.40,187.14
66.00,0.00,2201.52,0.01,0.64,0.01,0.00,HBEFA3/PC_G_EU4,0.00,702.20,21,-E4_0,64.35,89.20,!21,13.69,taxi,0.00,101.60,289.20
66.00,138.81,7865.43,0.82,3.41,0.16,0.00,HBEFA3/PC_G_EU4,0.00,2508.69,24,-E5_0,70.03,16.77,!24,9.88,taxi,0.00,101.60,123.97
66.00,130.56,4674.47,0.70,2.04,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1490.96,27,:J2_10_0,66.54,7.78,!27,4.89,taxi,0.00,100.58,98.40
66.00,142.00,2880.29,0.71,1.28,0.06,90.00,HBEFA3/PC_G_EU4,0.00,918.73,31,E1_0,61.16,69.52,!31,1.65,taxi,0.00,69.52,98.40
66.00,20.59,11452.25,5.59,91.34,2.25,270.00,HBEFA3/Bus,0.00,3624.67,33,-E1_0,75.27,76.36,!33,13.72,bus,0.00,16.44,101.60
66.00,20.17,5288.02,4.85,60.76,2.01,267.19,HBEFA3/Bus,0.00,1671.72,35,:J2_5_0,66.60,3.97,!35,0.00,bus,2.00,103.29,101.01
66.00,25.04,10647.49,5.54,96.33,2.57,90.00,HBEFA3/Bus,0.00,3368.16,37,E1_0,72.62,87.23,!37,2.72,bus,0.00,87.23,98.40
66.00,20.17,5286.11,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.11,40,E1_0,67.11,45.26,!40,0.00,bus,7.00,45.26,98.40
66.00,20.54,5770.56,4.91,63.83,2.05,90.00,HBEFA3/Bus,0.00,1824.48,41,E1_0,69.41,60.15,!41,0.38,bus,0.00,60.15,98.40
66.00,15.93,7332.43,5.05,62.16,1.75,270.00,HBEFA3/Bus,0.00,2320.93,44,-E0_0,74.55,14.88,!44,13.51,bus,0.00,-14.88,101.60
66.00,39.27,25253.21,7.42,195.20,4.17,180.00,HBEFA3/Bus,0.00,7991.02,57,E5_0,76.92,53.34,!57,8.12,bus,0.00,98.40,146.66
66.00,24.26,9576.97,5.40,89.61,2.47,180.00,HBEFA3/Bus,0.00,3029.24,64,E5_0,73.56,14.64,!64,1.78,bus,0.00,98.40,185.36
67.00,172.65,10548.97,1.04,4.61,0.23,0.00,HBEFA3/PC_G_EU4,0.00,3364.59,24,-E5_0,72.65,29.22,!24,12.45,taxi,0.00,101.60,136.42
67.00,144.56,6869.03,0.82,3.01,0.14,90.00,HBEFA3/PC_G_EU4,0.00,2190.90,27,E2_0,69.92,0.76,!27,7.37,taxi,0.00,107.96,98.40
67.00,128.97,2802.62,0.65,1.22,0.06,90.00,HBEFA3/PC_G_EU4,0.00,893.95,31,E1_0,60.03,71.89,!31,2.37,taxi,0.00,71.89,98.40
67.00,24.96,15274.88,6.09,118.52,2.72,270.00,HBEFA3/Bus,0.00,4834.35,33,-E1_0,75.90,90.16,!33,13.80,bus,0.00,2.64,101.60
67.00,20.17,5287.02,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.40,35,:J2_5_0,67.09,3.97,!35,0.00,bus,3.00,103.29,101.01
67.00,25.74,11554.69,5.65,102.11,2.65,90.00,HBEFA3/Bus,0.00,3655.36,37,E1_0,72.54,90.65,!37,3.42,bus,0.00,90.65,98.40
67.00,20.42,5635.36,4.89,62.94,2.04,90.00,HBEFA3/Bus,0.00,1781.68,40,E1_0,68.96,45.57,!40,0.31,bus,0.00,45.57,98.40
67.00,23.01,8305.37,5.24,80.98,2.33,90.00,HBEFA3/Bus,0.00,2626.77,41,E1_0,72.94,61.48,!41,1.33,bus,0.00,61.48,98.40
67.00,20.56,11309.35,5.57,90.59,2.24,270.00,HBEFA3/Bus,0.00,3579.41,44,-E0_0,75.08,28.32,!44,13.44,bus,0.00,-28.32,101.60
67.00,42.62,28610.89,7.86,218.09,4.55,180.00,HBEFA3/Bus,0.00,9053.73,57,E5_0,77.75,62.55,!57,9.21,bus,0.00,98.40,137.45
67.00,24.29,9906.06,5.44,91.26,2.48,180.00,HBEFA3/Bus,0.00,3133.50,64,E5_0,72.15,17.13,!64,2.49,bus,0.00,98.40,182.87
68.00,71.62,5989.71,0.47,2.44,0.11,0.00,HBEFA3/PC_G_EU4,0.00,1910.43,24,-E5_0,67.34,42.71,!24,13.49,taxi,0.00,101.60,149.91
68.00,147.49,8239.65,0.87,3.59,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2628.05,27,E2_0,70.70,10.54,!27,9.78,taxi,0.00,117.74,98.40
68.00,122.16,3326.58,0.63,1.44,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1061.06,31,E1_0,62.45,75.41,!31,3.52,taxi,0.00,75.41,98.40
68.00,20.88,11717.62,5.63,93.21,2.28,270.00,HBEFA3/Bus,0.00,3708.65,33,-E0_0,75.32,11.00,!33,13.74,bus,0.00,-11.00,101.60
68.00,20.17,5286.31,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.18,35,:J2_5_0,67.10,3.97,!35,0.00,bus,4.00,103.29,101.01
68.00,26.70,12676.52,5.80,109.45,2.77,88.68,HBEFA3/Bus,0.00,4010.48,37,:J2_11_0,72.79,1.95,!37,4.10,bus,0.00,94.73,98.68
68.00,22.49,7792.81,5.17,77.48,2.27,90.00,HBEFA3/Bus,0.00,2464.55,40,E1_0,72.43,46.75,!40,1.17,bus,0.00,46.75,98.40
68.00,25.43,10822.75,5.56,97.96,2.60,90.00,HBEFA3/Bus,0.00,3423.56,41,E1_0,73.69,63.80,!41,2.33,bus,0.00,63.80,98.40
68.00,35.04,24027.64,7.24,180.86,3.80,270.00,HBEFA3/Bus,0.00,7604.15,44,-E0_0,77.38,42.19,!44,13.87,bus,0.00,-42.19,101.60
68.00,38.96,25793.04,7.49,197.20,4.17,180.00,HBEFA3/Bus,0.00,8162.17,57,E5_0,76.84,72.57,!57,10.03,bus,0.00,98.40,127.43
68.00,25.62,11367.56,5.63,100.97,2.64,180.00,HBEFA3/Bus,0.00,3596.11,64,E5_0,72.61,20.35,!64,3.22,bus,0.00,98.40,179.65
69.00,0.00,1334.87,0.00,0.25,0.00,0.00,HBEFA3/PC_G_EU4,0.00,425.78,24,-E5_0,63.48,55.93,!24,13.22,taxi,0.00,101.60,163.13
69.00,146.05,9089.67,0.88,3.94,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2899.16,27,E2_0,70.94,22.52,!27,11.98,taxi,0.00,129.72,98.40
69.00,110.65,3540.30,0.59,1.51,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1129.22,31,E1_0,62.79,80.05,!31,4.64,taxi,0.00,80.05,98.40
69.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/Bus,0.00,0.00,33,-E0_0,73.98,24.36,!33,13.36,bus,0.00,-24.36,101.60
69.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,5.00,103.29,101.01
69.00,30.14,16023.84,6.23,132.46,3.15,79.62,HBEFA3/Bus,0.00,5069.88,37,:J2_15_0,74.31,2.86,!37,4.98,bus,0.00,99.25,100.51
69.00,25.96,11269.80,5.62,101.17,2.66,90.00,HBEFA3/Bus,0.00,3565.02,40,E1_0,74.37,49.05,!40,2.30,bus,0.00,49.05,98.40
69.00,25.09,10829.72,5.56,97.33,2.58,90.00,HBEFA3/Bus,0.00,3425.88,41,E1_0,72.34,66.83,!41,3.03,bus,0.00,66.83,98.40
69.00,17.49,8766.48,5.24,72.21,1.92,270.00,HBEFA3/Bus,0.00,2774.76,44,-E0_0,74.87,55.88,!44,13.69,bus,0.00,-55.88,101.60
69.00,18.45,7973.52,5.15,70.30,1.96,180.00,HBEFA3/Bus,0.00,2523.19,57,E5_0,72.23,82.43,!57,9.86,bus,0.00,98.40,117.57
69.00,28.96,14652.39,6.06,123.48,3.01,180.00,HBEFA3/Bus,0.00,4635.75,64,E5_0,74.19,24.50,!64,4.15,bus,0.00,98.40,175.50
69.00,20.17,5286.11,4.85,60.75,2.01,180.00,HBEFA3/Bus,0.00,1671.11,69,E4_0,67.11,12.10,!69,0.00,bus,0.00,98.40,287.90
70.00,2.59,2576.96,0.07,0.83,0.02,0.00,HBEFA3/PC_G_EU4,0.00,821.94,24,-E5_0,64.36,69.24,!24,13.30,taxi,0.00,101.60,176.44
70.00,26.83,3436.29,0.20,1.26,0.04,90.00,HBEFA3/PC_G_EU4,0.00,1096.03,27,E2_0,64.52,34.88,!27,12.36,taxi,0.00,142.08,98.40
70.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,31,E1_0,56.77,84.39,!31,4.34,taxi,0.00,84.39,98.40
70.00,28.80,18499.84,6.51,141.72,3.13,270.00,HBEFA3/Bus,0.00,5854.84,33,-E0_0,76.31,37.94,!33,13.58,bus,0.00,-37.94,101.60
70.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,6.00,103.29,101.01
70.00,33.96,19755.94,6.71,158.08,3.57,46.11,HBEFA3/Bus,0.00,6251.06,37,:J2_15_0,75.62,8.86,!37,6.00,bus,0.00,101.42,105.94
70.00,22.82,8721.07,5.29,82.62,2.33,90.00,HBEFA3/Bus,0.00,2758.55,40,E1_0,70.47,51.74,!40,2.69,bus,0.00,51.74,98.40
70.00,26.69,12525.62,5.78,108.69,2.76,90.00,HBEFA3/Bus,0.00,3962.67,41,E1_0,72.97,70.60,!41,3.77,bus,0.00,70.60,98.40
70.00,27.85,17803.71,6.42,136.47,3.03,270.00,HBEFA3/Bus,0.00,5634.61,44,-E0_0,76.34,69.76,!44,13.87,bus,0.00,-69.76,101.60
70.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/Bus,0.00,0.00,57,E5_0,61.89,88.63,!57,6.20,bus,0.00,98.40,111.37
70.00,30.52,16379.53,6.28,134.92,3.19,180.00,HBEFA3/Bus,0.00,5182.45,64,E5_0,74.47,29.56,!64,5.05,bus,0.00,98.40,170.44
70.00,20.17,5286.11,4.85,60.75,2.01,180.00,HBEFA3/Bus,0.00,1671.11,66,E5_0,67.11,12.10,!66,0.00,bus,0.00,98.40,187.90
70.00,21.68,6938.42,5.06,71.74,2.18,180.00,HBEFA3/Bus,0.00,2194.12,69,E4_0,71.98,12.91,!69,0.81,bus,0.00,98.40,287.09
71.00,4.53,2707.87,0.08,0.89,0.02,0.00,HBEFA3/PC_G_EU4,0.00,863.69,24,-E5_0,64.52,82.66,!24,13.42,taxi,0.00,101.60,189.86
71.00,50.33,4834.01,0.34,1.90,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1541.82,27,E2_0,66.13,47.99,!27,13.11,taxi,0.00,155.19,98.40
71.00,99.84,3431.73,0.53,1.44,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1094.59,31,E1_0,62.29,89.66,!31,5.27,taxi,0.00,89.66,98.40
71.00,25.70,15866.27,6.17,122.84,2.80,270.00,HBEFA3/Bus,0.00,5021.48,33,-E0_0,75.93,51.63,!33,13.69,bus,0.00,-51.63,101.60
71.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,7.00,103.29,101.01
71.00,30.04,16631.26,6.30,135.18,3.16,9.64,HBEFA3/Bus,0.00,5262.37,37,-E5_0,73.90,5.36,!37,6.63,bus,0.00,101.60,112.56
71.00,29.16,14656.65,6.06,123.90,3.02,90.00,HBEFA3/Bus,0.00,4637.03,40,E1_0,74.72,55.50,!40,3.76,bus,0.00,55.50,98.40
71.00,27.72,13727.80,5.93,116.56,2.88,90.00,HBEFA3/Bus,0.00,4343.22,41,E1_0,73.22,75.10,!41,4.50,bus,0.00,75.10,98.40
71.00,15.75,7234.88,5.04,61.35,1.73,270.00,HBEFA3/Bus,0.00,2290.08,44,-E0_0,74.62,83.39,!44,13.63,bus,0.00,-83.39,101.60
71.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/Bus,0.00,0.00,57,E5_0,54.34,91.36,!57,2.73,bus,0.00,98.40,108.64
71.00,28.42,14826.15,6.07,123.25,2.97,180.00,HBEFA3/Bus,0.00,4690.99,64,E5_0,73.27,35.23,!64,5.67,bus,0.00,98.40,164.77
71.00,21.30,6563.93,5.01,69.18,2.14,180.00,HBEFA3/Bus,0.00,2075.59,66,E5_0,71.30,12.80,!66,0.70,bus,0.00,98.40,187.20
71.00,22.81,8223.63,5.23,80.19,2.31,180.00,HBEFA3/Bus,0.00,2600.94,69,E4_0,71.86,14.46,!69,1.55,bus,0.00,98.40,285.54
72.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,27,E2_0,63.02,60.77,!27,12.78,taxi,0.00,167.97,98.40
72.00,124.28,5808.42,0.70,2.51,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1852.62,31,:J2_10_0,67.64,4.10,!31,7.24,taxi,0.00,96.90,98.40
72.00,20.89,11680.23,5.62,93.05,2.28,270.00,HBEFA3/Bus,0.00,3696.80,33,-E0_0,75.25,65.25,!33,13.63,bus,0.00,-65.25,101.60
72.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,8.00,103.29,101.01
72.00,40.14,25859.28,7.50,199.86,4.26,0.00,HBEFA3/Bus,0.00,8182.75,37,-E5_0,77.28,13.14,!37,7.78,bus,0.00,101.60,120.34
72.00,30.09,15856.66,6.21,131.55,3.14,90.00,HBEFA3/Bus,0.00,5016.93,40,E1_0,74.46,60.19,!40,4.69,bus,0.00,60.19,98.40
72.00,32.34,18137.91,6.51,147.04,3.39,90.00,HBEFA3/Bus,0.00,5738.95,41,E1_0,75.14,80.58,!41,5.48,bus,0.00,80.58,98.40
72.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/Bus,0.00,0.00,44,-E0_0,74.09,96.70,!44,13.30,bus,0.00,-96.70,101.60
72.00,18.74,4169.46,4.70,52.50,1.86,180.00,HBEFA3/Bus,0.00,1317.80,57,E5_0,53.62,91.65,!57,0.29,bus,0.00,98.40,108.35
72.00,34.41,20409.63,6.80,162.13,3.63,180.00,HBEFA3/Bus,0.00,6458.03,64,E5_0,75.57,41.85,!64,6.62,bus,0.00,98.40,158.15
72.00,24.35,9648.85,5.41,90.14,2.48,180.00,HBEFA3/Bus,0.00,3051.99,66,E5_0,73.77,14.56,!66,1.76,bus,0.00,98.40,185.44
72.00,24.36,9896.23,5.44,91.35,2.49,180.00,HBEFA3/Bus,0.00,3130.36,69,E4_0,72.47,16.79,!69,2.33,bus,0.00,98.40,283.21
73.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,27,E2_0,62.41,73.09,!27,12.32,taxi,0.00,180.29,98.40
73.00,96.37,5194.30,0.56,2.19,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1656.74,31,:J2_10_0,65.89,12.72,!31,8.62,taxi,0.00,105.52,98.40
73.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/Bus,0.00,0.00,33,-E0_0,74.32,78.61,!33,13.36,bus,0.00,-78.61,101.60
73.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,9.00,103.29,101.01
73.00,32.42,19444.14,6.66,153.51,3.44,0.00,HBEFA3/Bus,0.00,6152.80,37,-E5_0,74.87,21.54,!37,8.40,bus,0.00,101.60,128.74
73.00,26.09,12591.69,5.78,107.81,2.72,90.00,HBEFA3/Bus,0.00,3983.81,40,E1_0,72.20,65.34,!40,5.16,bus,0.00,65.34,98.40
73.00,29.68,16115.26,6.24,131.98,3.11,90.00,HBEFA3/Bus,0.00,5099.00,41,E1_0,73.77,86.72,!41,6.14,bus,0.00,86.72,98.40
73.00,20.15,5306.25,4.85,60.80,2.01,180.00,HBEFA3/Bus,0.00,1677.50,57,E5_0,66.03,91.75,!57,0.09,bus,1.00,98.40,108.25
73.00,40.81,26449.74,7.58,204.04,4.33,180.00,HBEFA3/Bus,0.00,8369.61,64,E5_0,77.49,49.65,!64,7.81,bus,0.00,98.40,150.35
73.00,27.05,12442.97,5.77,109.01,2.79,180.00,HBEFA3/Bus,0.00,3936.36,66,E5_0,74.37,17.39,!66,2.84,bus,0.00,98.40,182.61
73.00,24.86,10616.82,5.53,95.84,2.55,180.00,HBEFA3/Bus,0.00,3358.50,69,E4_0,72.16,19.78,!69,3.00,bus,0.00,98.40,280.22
73.00,20.17,5286.11,4.85,60.75,2.01,90.00,HBEFA3/Bus,0.00,1671.11,73,E0_0,67.11,12.10,!73,0.00,bus,0.00,-87.90,98.40
74.00,0.00,1670.76,0.00,0.43,0.00,90.00,HBEFA3/PC_G_EU4,0.00,532.91,27,E2_0,62.92,85.25,!27,12.15,taxi,0.00,192.45,98.40
74.00,151.83,8985.79,0.91,3.91,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2866.03,31,E2_0,71.19,9.32,!31,11.00,taxi,0.00,116.52,98.40
74.00,31.14,20563.76,6.78,156.36,3.38,270.00,HBEFA3/Bus,0.00,6507.98,33,-E0_0,76.69,92.27,!33,13.66,bus,0.00,-92.27,101.60
74.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,10.00,103.29,101.01
74.00,44.40,30287.15,8.08,229.72,4.74,0.00,HBEFA3/Bus,0.00,9584.23,37,-E5_0,78.20,31.07,!37,9.54,bus,0.00,101.60,138.27
74.00,35.88,21538.88,6.95,170.52,3.78,90.00,HBEFA3/Bus,0.00,6815.32,40,E1_0,76.30,71.62,!40,6.28,bus,0.00,71.62,98.40
74.00,23.91,11210.12,5.59,96.81,2.50,90.18,HBEFA3/Bus,0.00,3546.81,41,:J2_9_0,71.52,0.26,!41,6.34,bus,0.00,93.06,98.36
74.00,20.17,5306.21,4.85,60.85,2.01,180.00,HBEFA3/Bus,0.00,1677.48,57,E5_0,66.84,91.79,!57,0.04,bus,2.00,98.40,108.21
74.00,42.46,28349.77,7.83,216.50,4.53,180.00,HBEFA3/Bus,0.00,8971.05,64,E5_0,77.74,58.58,!64,8.92,bus,0.00,98.40,141.42
74.00,28.89,14460.34,6.03,122.42,3.00,180.00,HBEFA3/Bus,0.00,4574.92,66,E5_0,74.43,21.24,!66,3.85,bus,0.00,98.40,178.76
74.00,26.88,12687.70,5.80,109.85,2.78,180.00,HBEFA3/Bus,0.00,4013.96,69,E4_0,73.11,23.55,!69,3.77,bus,0.00,98.40,276.45
74.00,21.84,7088.89,5.08,72.77,2.20,90.00,HBEFA3/Bus,0.00,2241.74,73,E0_0,72.23,12.95,!73,0.85,bus,0.00,-87.05,98.40
74.00,20.17,5286.11,4.85,60.75,2.01,270.00,HBEFA3/Bus,0.00,1671.11,74,-E3_0,67.11,12.10,!74,0.00,bus,0.00,287.90,101.60
75.00,138.37,9077.17,0.85,3.91,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2895.16,31,E2_0,70.65,22.34,!31,13.01,taxi,0.00,129.54,98.40
75.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,11.00,103.29,101.01
75.00,46.38,32472.86,8.36,244.23,4.97,0.00,HBEFA3/Bus,0.00,10276.08,37,-E5_0,78.64,41.71,!37,10.64,bus,0.00,101.60,148.91
75.00,25.56,12739.84,5.79,107.47,2.68,90.00,HBEFA3/Bus,0.00,4030.93,40,E1_0,72.22,78.21,!40,6.59,bus,0.00,78.21,98.40
75.00,0.00,0.00,0.00,0.00,0.00,105.07,HBEFA3/Bus,0.00,0.00,41,:J2_9_0,68.79,6.28,!41,6.02,bus,0.00,97.91,95.49
75.00,20.17,5290.14,4.85,60.77,2.01,180.00,HBEFA3/Bus,0.00,1672.39,57,E5_0,66.92,91.80,!57,0.01,bus,3.00,98.40,108.20
75.00,41.49,27917.91,7.76,212.49,4.44,180.00,HBEFA3/Bus,0.00,8834.55,64,E5_0,77.44,68.45,!64,9.88,bus,0.00,98.40,131.55
75.00,26.59,12731.35,5.80,109.49,2.76,180.00,HBEFA3/Bus,0.00,4027.89,66,E5_0,72.58,25.69,!66,4.45,bus,0.00,98.40,174.31
75.00,33.38,18824.15,6.60,152.44,3.50,180.00,HBEFA3/Bus,0.00,5956.03,69,E4_0,76.03,28.52,!69,4.96,bus,0.00,98.40,271.48
75.00,24.67,9989.60,5.46,92.43,2.52,90.00,HBEFA3/Bus,0.00,3159.84,73,E0_0,73.79,14.86,!73,1.91,bus,0.00,-85.14,98.40
75.00,22.68,7906.47,5.19,78.40,2.29,270.00,HBEFA3/Bus,0.00,2500.50,74,-E3_0,73.46,13.16,!74,1.06,bus,0.00,286.84,101.60
76.00,26.47,3777.93,0.21,1.39,0.05,90.00,HBEFA3/PC_G_EU4,0.00,1204.99,31,E2_0,65.35,35.77,!31,13.43,taxi,0.00,142.97,98.40
76.00,20.17,5286.11,4.85,60.75,2.01,267.18,HBEFA3/Bus,0.00,1671.11,35,:J2_5_0,67.11,3.97,!35,0.00,bus,12.00,103.29,101.01
76.00,48.40,34671.71,8.64,258.86,5.20,0.00,HBEFA3/Bus,0.00,10972.09,37,-E5_0,79.13,53.42,!37,11.71,bus,0.00,101.60,160.62
76.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/Bus,0.00,0.00,40,E1_0,65.95,83.87,!40,5.67,bus,0.00,83.87,98.40
76.00,26.81,13749.83,5.93,114.83,2.81,151.92,HBEFA3/Bus,0.00,4350.51,41,E6_0,72.65,3.68,!41,6.43,bus,0.00,98.40,89.12
76.00,20.17,5287.15,4.85,60.76,2.01,180.00,HBEFA3/Bus,0.00,1671.44,57,E5_0,67.08,91.80,!57,0.00,bus,4.00,98.40,108.20
76.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/Bus,0.00,0.00,64,E5_0,61.99,74.71,!64,6.26,bus,0.00,98.40,125.29
76.00,30.29,16280.84,6.26,133.99,3.17,180.00,HBEFA3/Bus,0.00,5151.26,66,E5_0,74.24,30.98,!66,5.29,bus,0.00,98.40,169.02
76.00,31.47,17524.14,6.42,142.34,3.30,180.00,HBEFA3/Bus,0.00,5544.78,69,E4_0,74.60,34.33,!69,5.81,bus,0.00,98.40,265.67
76.00,24.65,10284.18,5.49,93.81,2.53,90.00,HBEFA3/Bus,0.00,3253.18,73,E0_0,72.34,17.50,!73,2.64,bus,0.00,-82.50,98.40
76.00,25.25,10585.14,5.53,96.46,2.58,270.00,HBEFA3/Bus,0.00,3348.33,74,-E3_0,73.97,15.28,!74,2.12,bus,0.00,284.72,101.60
77.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,31,E2_0,62.43,48.56,!31,12.79,taxi,0.00,155.76,98.40
